path,bytes,width,height,disposition,dest_dir,dest_name,profile,notes
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-31/markdown.md,99,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-31/page-metadata.json,1420,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-32/img-37.jpeg,67192,655,447,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-32/markdown.md,3329,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-32/page-metadata.json,8197,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-33/img-38.jpeg,51615,724,606,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-33/markdown.md,21278,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-33/page-metadata.json,384,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-34/img-39.jpeg,65481,880,584,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-34/markdown.md,330,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-34/page-metadata.json,1056,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-35/img-40.jpeg,2222,169,81,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-35/img-41.jpeg,3606,151,126,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-35/img-42.jpeg,7813,182,259,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-35/img-43.jpeg,11840,272,182,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-35/img-44.jpeg,9834,272,183,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-35/markdown.md,4281,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-35/page-metadata.json,19426,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-36/img-45.jpeg,1484,74,78,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-36/img-46.jpeg,1036,74,46,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-36/img-47.jpeg,1065,74,46,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-36/img-48.jpeg,1184,74,52,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-36/img-49.jpeg,26341,670,185,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-36/img-50.jpeg,23774,672,188,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-36/markdown.md,4952,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-36/page-metadata.json,13515,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-37/img-51.jpeg,2463,126,125,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-37/img-52.jpeg,22512,598,187,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-37/img-53.jpeg,22935,598,187,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-37/markdown.md,4140,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-37/page-metadata.json,12796,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-38/markdown.md,18876,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-38/page-metadata.json,33799,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-39/img-54.jpeg,72757,981,598,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-39/markdown.md,8249,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-39/page-metadata.json,8971,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-4/markdown.md,3987,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-4/page-metadata.json,8555,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-40/img-55.jpeg,76862,943,584,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-40/markdown.md,1248,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-40/page-metadata.json,7767,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-41/img-56.jpeg,29055,667,185,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-41/img-57.jpeg,26939,667,189,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-41/markdown.md,3579,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-41/page-metadata.json,8064,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-42/img-58.jpeg,18656,352,216,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-42/img-59.jpeg,19067,352,228,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-42/markdown.md,412,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-42/page-metadata.json,2680,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-43/img-60.jpeg,21523,364,435,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-43/markdown.md,11937,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-43/page-metadata.json,12689,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-44/img-61.jpeg,75194,867,597,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-44/markdown.md,9485,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-44/page-metadata.json,10234,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-5/img-4.jpeg,19935,508,288,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150529Z/Philips-VP415-Service-Manual-hires-300-part1of5-pages001-044.pdf/pages/page-5/img-5.jpeg,32308,641,294,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
